PGSSOFT,20200817,13.1000,13.5000,13.1000,13.2500,8211
PHARMENA,20200817,14.7000,14.7000,13.8000,14.6500,9498
PHN,20200817,12.2000,12.2000,12.0000,12.0500,4279
PKNORLEN,20200817,55.5000,56.5800,55.1000,56.5800,908319
PKOBP,20200817,23.2000,23.2200,22.7500,23.1500,789079
PKPCARGO,20200817,13.3600,13.6400,13.2200,13.6000,32957
PLASTBOX,20200817,1.8950,1.8950,1.8750,1.8750,7468
PLAY,20200817,31.8000,32.1000,31.5400,31.7400,231003
PLAYWAY,20200817,487.5000,494.5000,482.0000,492.5000,3231
PLAZACNTR,20200817,1.8400,1.8500,1.6700,1.8300,1608
PMPG,20200817,2.2000,2.2000,2.1000,2.1400,4401
POLICE,20200817,12.4000,12.4000,12.2000,12.3000,746
POLIMEXMS,20200817,2.2300,2.3900,2.2300,2.3300,334576
POLNORD,20200817,3.0500,3.0700,2.8000,2.9150,91441
POLWAX,20200817,3.7000,3.7000,3.6500,3.6500,1520
POZBUD,20200817,1.5000,1.7600,1.5000,1.6700,292998
PRAGMAFA,20200817,17.3000,20.4000,17.3000,20.2000,20156
PRAGMAINK,20200817,7.0200,8.4800,7.0200,8.3200,4557
PRAIRIE,20200817,0.7760,0.8400,0.7500,0.8180,512225
PROCHEM,20200817,17.6000,18.9500,17.5000,18.9500,6108
PROJPRZEM,20200817,15.6000,16.0000,15.6000,16.0000,1225
PROTEKTOR,20200817,4.9000,5.3000,4.7000,5.3000,54499
PROVIDENT,20200817,3.4400,3.4800,3.3550,3.3900,114282
PULAWY,20200817,85.0000,86.0000,85.0000,86.0000,294
PUNKPIRAT,20200817,0.7500,0.7800,0.7200,0.7600,48058
PZU,20200817,28.4700,28.6700,28.0000,28.4000,665808
QUERCUS,20200817,3.6600,3.7800,3.6600,3.7800,15170
R22,20200817,32.4000,33.5000,32.4000,33.5000,7218
RADPOL,20200817,2.0600,2.4000,2.0600,2.4000,138841
RAFAKO,20200817,1.1900,1.2200,1.1700,1.2100,231218
RAINBOW,20200817,16.3000,16.3000,15.8000,15.8000,3972
RANKPROGR,20200817,1.6000,1.6450,1.5700,1.6450,21427
RAWLPLUG,20200817,8.1800,8.1800,8.1600,8.1600,10
RCFL10GOLD,20200817,26.3500,30.0000,25.5000,30.0000,9614
RCFL10GOLD1,20200817,12.1400,14.0000,12.1400,14.0000,610
RCFL2CORN,20200817,2.8500,2.8500,2.8500,2.8500,1
RCFL2GOLD,20200817,104.6000,104.6000,104.6000,104.6000,24
RCFL2NAG,20200817,1.4400,1.4400,1.4000,1.4000,1200
RCFL2NAG1,20200817,4.5500,4.5500,4.5500,4.5500,873
RCFL2OIL3,20200817,1.3000,1.3000,1.3000,1.3000,5970
RCFL2PLAT1,20200817,8.7000,8.7000,8.6400,8.6400,15000
RCFL2SILVE,20200817,41.7500,41.7500,41.7500,41.7500,100
RCFL2WHT,20200817,4.7800,4.7800,4.7800,4.7800,1
RCFL3BOSS,20200817,0.1800,0.1800,0.1800,0.1800,66765
RCFL3COCO,20200817,5.0200,5.0200,5.0200,5.0200,500
RCFL3COPP,20200817,11.7800,12.0200,11.7800,12.0200,1100
RCFL3CORN,20200817,1.2800,1.2800,1.2800,1.2800,4000
RCFL3CORN2,20200817,7.7000,7.8700,7.7000,7.8700,700
RCFL3EAD,20200817,0.7200,0.7200,0.6900,0.6900,30002
RCFL3EUH,20200817,1.3500,1.3500,1.3400,1.3400,2000
RCFL3GASO2,20200817,9.1100,9.1100,9.0300,9.0300,380
RCFL3GOLD2,20200817,28.4000,29.8500,28.4000,29.8500,315
RCFL3JSW,20200817,0.3700,0.3800,0.3700,0.3800,36449
RCFL3KGH,20200817,5.4400,5.4400,5.4400,5.4400,1000
RCFL3LTS1,20200817,0.5800,0.5800,0.5500,0.5500,5000
RCFL3NAG1,20200817,2.3300,2.3300,2.3300,2.3300,800
RCFL3NAG2,20200817,6.8900,6.8900,6.8900,6.8900,300
RCFL3OIL2,20200817,1.8400,1.8400,1.7300,1.7300,2850
RCFL3PEO,20200817,1.0800,1.0800,1.0800,1.0800,1000
RCFL3PKN,20200817,14.7400,14.7400,14.4800,14.4800,65
RCFL3PLW,20200817,8.3600,8.3600,8.3600,8.3600,3000
RCFL3SILVE,20200817,9.7400,10.3200,9.6400,10.3000,5265
RCFL3SILVE3,20200817,27.4000,28.6000,27.1000,28.6000,347
RCFL3TEN,20200817,9.4800,9.4800,9.4800,9.4800,400
RCFL3W20,20200817,26.8000,27.5500,26.8000,27.5500,110
RCFL3WHT3,20200817,6.6700,6.6700,6.6700,6.6700,200
RCFL4CDPRO,20200817,68.2000,69.5000,68.2000,69.5000,445
RCFL4CORN2,20200817,7.2800,7.2800,7.2800,7.2800,1000
RCFL4FW202,20200817,2.0500,2.0500,2.0500,2.0500,6020
RCFL4GAMES,20200817,90.5000,90.5000,90.5000,90.5000,111
RCFL4KGH,20200817,6.0600,6.0600,6.0600,6.0600,750
RCFL4NAG,20200817,0.0100,0.0100,0.0100,0.0100,7500
RCFL4NAG1,20200817,0.9900,0.9900,0.9900,0.9900,980
RCFL4PALL2,20200817,1.1500,1.1600,1.1500,1.1600,1200
RCFL4PGN1,20200817,39.8500,39.8500,39.8500,39.8500,35
RCFL4PKN1,20200817,4.2600,4.2600,4.2600,4.2600,500
RCFL4PKO,20200817,0.3400,0.3400,0.3300,0.3300,15500
RCFL4PLAT2,20200817,11.9400,11.9400,11.8600,11.8600,650
RCFL4PZU,20200817,0.7300,0.7300,0.7000,0.7000,11000
RCFL4SILVE1,20200817,12.6400,13.3600,12.6400,13.3600,32
RCFL4SILVE2,20200817,18.2000,19.6400,17.8800,19.6400,1018
RCFL4SOY,20200817,5.8600,5.9400,5.8600,5.9400,200
RCFL5COCO1,20200817,1.2000,1.2000,1.2000,1.2000,450
RCFL5COFF3,20200817,4.7500,4.7500,4.7500,4.7500,500
RCFL5COPP,20200817,5.1800,5.4100,5.1800,5.4100,2130
RCFL5CORN,20200817,1.4600,1.4800,1.4600,1.4800,1400
RCFL5FW20,20200817,0.7400,0.7400,0.7400,0.7400,5000
RCFL5GOLD,20200817,32.9000,33.7000,32.9000,33.7000,410
RCFL5NAG1,20200817,0.0200,0.0200,0.0200,0.0200,30500
RCFL5NAG3,20200817,2.9600,2.9900,2.9600,2.9900,1860
RCFL5SILVE,20200817,3.8200,4.0500,3.8200,4.0500,501
RCFL5WHT2,20200817,4.9600,4.9600,4.9600,4.9600,500
RCFL6NAG1,20200817,0.1500,0.1500,0.1000,0.1500,4007
RCFL6SILVE,20200817,7.0000,7.8000,6.9100,7.7100,7117
RCFL6SILVE2,20200817,53.8000,53.8000,53.8000,53.8000,5
RCFL6SUGA,20200817,1.7700,1.8000,1.7700,1.8000,1073
RCFL7SILVE,20200817,2.4400,2.7200,2.3400,2.7200,391
RCFL8COPP1,20200817,3.5300,3.7100,3.5300,3.7100,500
RCFS1GOLD,20200817,78.3000,78.3000,78.3000,78.3000,30
RCFS2SILVE2,20200817,1.7600,1.7600,1.7600,1.7600,100
RCFS3ALR,20200817,53.2000,53.2000,53.2000,53.2000,28
RCFS3CDPRO,20200817,3.7800,3.8000,3.7800,3.8000,1767
RCFS3KGH,20200817,0.2100,0.2100,0.2000,0.2000,131400
RCFS3SILVE1,20200817,1.3200,1.3200,1.1500,1.1500,5600
RCFS4CDPRO1,20200817,2.4900,2.4900,2.4900,2.4900,250
RCFS4SILVE1,20200817,0.4400,0.4400,0.4400,0.4400,18400
RCFS5FW20,20200817,3.7800,3.7800,3.7800,3.7800,2405
RCFS5NAG1,20200817,1.6900,1.6900,1.6900,1.6900,1100
RCFS5PLAT2,20200817,1.1600,1.1600,1.1600,1.1600,1000
RCFS6SILVE1,20200817,0.0600,0.0600,0.0600,0.0600,80000
RCFS6W201,20200817,3.0900,3.1200,3.0200,3.0200,1244
RCFS7GOLD,20200817,0.9900,0.9900,0.9900,0.9900,2850
RCFS8COPP1,20200817,2.5100,2.5200,2.2800,2.2800,13393
RCGBSK0721,20200817,1043.0000,1043.0000,1043.0000,1043.0000,5
RCGLDAOPEN,20200817,740.0000,740.0000,725.0000,730.0000,29
RCGSXHC0222,20200817,1145.5000,1145.5000,1145.5000,1145.5000,5
RCLLCOOPEN,20200817,6.4500,6.4500,6.4500,6.4500,50
RCLOILAOPEN,20200817,14.8200,14.8200,14.8200,14.8200,1000
RCSILAOPEN,20200817,102.4000,102.4000,101.0000,102.0000,89
RCTLCORN06,20200817,1.3600,1.3600,1.3600,1.3600,2565
RCWHTAOPEN1,20200817,12.8800,12.9000,12.8800,12.9000,500
REDAN,20200817,0.2000,0.2080,0.1900,0.2000,22620
REINO,20200817,1.4200,1.4200,1.4200,1.4200,2
RELPOL,20200817,6.2800,6.5800,6.1600,6.5000,8213
REMAK,20200817,10.8000,10.9500,10.8000,10.9500,421
RONSON,20200817,1.2500,1.2800,1.2400,1.2400,28454
ROPCZYCE,20200817,23.5000,23.5000,23.5000,23.5000,44
RUBICON,20200817,2.3400,2.3400,2.1000,2.1200,26751
RYVU,20200817,64.6000,66.0000,64.0000,65.4000,2710
RYVU-PDA,20200817,62.2000,63.0000,62.2000,63.0000,167
SANOK,20200817,14.3500,14.4000,14.3000,14.4000,1550
SANPL,20200817,161.0000,161.1000,156.3000,157.6000,14209
SANTANDER,20200817,8.7400,8.7400,8.3000,8.4000,14259
SANWIL,20200817,4.0200,4.0800,3.8600,4.0000,47748
SECOGROUP,20200817,13.4000,13.6000,13.4000,13.6000,741
SEKO,20200817,10.5000,10.5000,10.3000,10.3000,3929
SELENAFM,20200817,13.6000,13.6000,13.5000,13.5500,333
SELVITA,20200817,45.0000,45.2000,43.8000,45.0000,2859
SERINUS,20200817,0.3780,0.3960,0.3700,0.3960,296493
SESCOM,20200817,18.2000,18.2000,18.2000,18.2000,5
SFINKS,20200817,0.3850,0.3900,0.3850,0.3900,24224
SILVAIR-REGS,20200817,8.4990,8.4990,8.2800,8.2800,5455
SIMPLE,20200817,9.6000,9.9000,9.5000,9.9000,1627
SKARBIEC,20200817,26.3000,26.5000,26.3000,26.5000,707
SKOTAN,20200817,2.0000,2.0500,1.9900,2.0300,12420
SKYLINE,20200817,0.7000,0.7000,0.7000,0.7000,100
SNIEZKA,20200817,93.0000,94.0000,91.0000,93.0000,209
SOLAR,20200817,4.5400,4.7000,4.5000,4.5700,13977
SONEL,20200817,9.2000,9.4500,9.2000,9.2500,808
SOPHARMA,20200817,19.0000,19.0000,18.0000,18.0000,565
STALEXP,20200817,2.9400,3.0000,2.9400,3.0000,86827
STALPROD,20200817,229.5000,245.0000,229.5000,243.0000,6250
STALPROFI,20200817,6.4600,6.4600,6.3600,6.3600,2560
STAPORKOW,20200817,3.4000,3.4000,3.2600,3.2600,8289
STARHEDGE,20200817,0.5600,0.5600,0.5100,0.5500,3606
SUNEX,20200817,25.8000,26.0000,24.1000,24.2000,5690
SUWARY,20200817,18.7000,18.7000,16.8000,16.8000,259
SWISSMED,20200817,3.7400,3.7400,3.7400,3.7400,3
SYGNITY,20200817,7.7000,7.8200,7.6000,7.8000,24497
SYNEKTIK,20200817,26.5000,26.9000,26.0000,26.4000,5475
TALEX,20200817,11.5000,11.5000,11.3000,11.3000,200
TATRY,20200817,157.0000,158.0000,156.0000,158.0000,49
TAURONPE,20200817,2.4800,2.5200,2.4500,2.4580,2542558
TBULL,20200817,26.0000,27.0000,24.5000,25.2000,8768
TERMOREX,20200817,0.7400,0.7400,0.7400,0.7400,100
TESGAS,20200817,5.8500,5.8500,5.7000,5.7000,7545
TIM,20200817,13.9000,14.1500,13.2500,13.6000,26736
TORPOL,20200817,13.6500,13.7500,13.2000,13.5500,13818
TOYA,20200817,6.7400,6.8000,6.6600,6.8000,1492
TRAKCJA,20200817,1.9260,1.9700,1.9220,1.9560,75693
TRANSPOL,20200817,2.8900,2.8900,2.8900,2.8900,4000
TRIGONPP,20200817,45.3000,45.3000,45.3000,45.3000,50
TRITON,20200817,2.1500,2.2300,2.1500,2.2300,6111
TSGAMES,20200817,571.0000,583.0000,567.0000,573.0000,12759
ULMA,20200817,47.8000,47.8000,47.8000,47.8000,1
ULTGAMES,20200817,32.0000,32.4000,30.8000,31.7000,13052
UNIBEP,20200817,8.8600,8.8600,8.4200,8.6000,7922
UNICREDIT,20200817,36.3200,36.3200,36.3200,36.3200,2
UNIMA,20200817,3.5600,3.6000,3.5000,3.5000,9220
UNIMOT,20200817,43.8000,44.4000,41.7000,41.8000,27481
URSUS,20200817,0.6790,0.6920,0.6510,0.6750,107356
VENTUREIN,20200817,2.1600,2.1600,2.1000,2.1600,2599
VIGOSYS,20200817,575.0000,580.0000,565.0000,570.0000,138
VINDEXUS,20200817,4.9800,5.1400,4.9600,5.1400,1150
VISTAL,20200817,1.8200,1.8400,1.7400,1.8180,62635
VIVID,20200817,2.3650,2.3750,2.3100,2.3300,14475
VOTUM,20200817,11.9500,12.2000,11.8000,12.0000,4108
VOXEL,20200817,39.5000,39.5000,37.2000,37.4000,2110
VRG,20200817,2.3200,2.3350,2.3000,2.3350,1020451
WASKO,20200817,1.4950,1.5200,1.4000,1.5000,75436
WAWEL,20200817,570.0000,570.0000,548.0000,570.0000,229
WIELTON,20200817,4.3650,4.4000,4.2650,4.3500,37271
WIRTUALNA,20200817,72.2000,74.2000,70.2000,71.8000,2322
WITTCHEN,20200817,7.6800,7.8000,7.6800,7.8000,3242
WOJAS,20200817,4.3800,4.4400,4.3800,4.4400,311
WORKSERV,20200817,0.8680,0.8680,0.8020,0.8480,1090074
XTB,20200817,18.2000,18.9000,17.8000,17.8000,582245
XTPL,20200817,94.6000,94.8000,91.2000,93.0000,697
ZAMET,20200817,0.9550,1.0400,0.9550,1.0400,4350
ZEPAK,20200817,9.4800,9.6400,9.3000,9.4000,1390
ZPUE,20200817,172.0000,173.5000,171.5000,173.5000,59
ZREMB,20200817,0.8200,0.8200,0.8200,0.8200,5
ZUE,20200817,4.3400,4.3400,4.3400,4.3400,2
ZYWIEC,20200817,474.0000,480.0000,472.0000,480.0000,44
INVESTORMS,20200817,4012.9400,4030.2000,4012.9400,4030.2000,254624.144
MWIG40,20200817,3682.0500,3711.8300,3678.0300,3707.3500,185686.909
MWIG40DVP,20200817,28.7300,28.7300,28.7300,28.7300,185686.909
MWIG40TR,20200817,4830.3900,4867.8500,4825.5900,4863.2400,185686.909
SWIG80,20200817,14772.4800,14836.4000,14712.5700,14762.3300,31224.153
SWIG80DVP,20200817,195.2200,195.2200,195.2200,195.2200,31224.153
SWIG80TR,20200817,18983.5600,19061.8200,18908.2000,18970.5100,31224.153
WIG,20200817,52748.5200,52889.0000,52447.4800,52889.0000,690608.347
WIG-BANKI,20200817,4124.2300,4138.5400,4056.6100,4103.0000,49176.608
WIG-BUDOW,20200817,2944.1600,2965.4800,2909.4400,2923.9400,3733.612
WIG-CEE,20200817,1164.7500,1164.7500,1162.4200,1162.4200,2303.376
WIG-CHEMIA,20200817,7571.8600,7688.6900,7571.1500,7616.9500,1565.462
WIG-ENERG,20200817,2019.5900,2029.3300,1992.8900,2023.5500,15551.646
WIG-ESG,20200817,8637.5500,8662.9700,8574.8900,8652.6000,480208.778
WIG-GORNIC,20200817,4083.8800,4163.9000,4083.8800,4163.9000,77654.262
WIG-INFO,20200817,3846.9200,3918.8900,3826.1100,3916.6800,6449.428
WIG-LEKI,20200817,6548.5900,7117.3600,6526.7500,7035.5900,134704.561
WIG-MEDIA,20200817,5131.7400,5244.3200,5033.3900,5119.7300,695.452
WIG-MOTO,20200817,3748.2500,3804.7400,3726.7800,3781.2300,1211.853
WIG-NRCHOM,20200817,2132.2000,2144.2300,2115.1700,2130.5800,3338.657
WIG-ODZIEZ,20200817,4379.9400,4412.7600,4332.1000,4380.8900,25767.100
WIG-PALIWA,20200817,4858.4600,4893.6600,4806.8500,4878.2200,100650.909
WIG-POLAND,20200817,53703.2700,54114.8100,53703.2700,54114.8100,688242.108
WIG-SPOZYW,20200817,2978.7200,2985.2000,2954.1900,2967.7200,1675.296
WIG-TELKOM,20200817,889.5800,896.2900,878.7000,893.8400,18070.052
WIG-UKRAIN,20200817,336.3500,336.3900,335.7100,335.7100,499.964
WIG.GAMES,20200817,33009.4200,33475.1600,32878.7400,33187.6600,146268.700
WIG.MS-BAS,20200817,9723.8600,9833.1700,9655.6800,9833.1700,89768.555
WIG.MS-FIN,20200817,6322.6200,6361.5700,6225.2900,6309.1000,61090.795
WIG.MS-PET,20200817,6575.9000,6620.3900,6503.2600,6573.8800,100658.669
WIG20,20200817,1856.4600,1865.9400,1844.3000,1862.1200,444187.059
WIG20DVP,20200817,6.5800,6.5800,6.5800,6.5800,444187.059
WIG20LEV,20200817,383.5100,387.4200,378.4800,385.8400,444187.059
WIG20SHORT,20200817,3920.2400,3945.9100,3900.2200,3908.2900,444187.059
WIG20TR,20200817,3397.8700,3406.7800,3371.5800,3402.9100,444187.059
WIG30,20200817,2131.1900,2138.0500,2114.0900,2135.5500,457255.469
WIG30TR,20200817,3817.7000,3851.7300,3817.7000,3851.7300,457255.469
WIGDIV,20200817,1002.1300,1006.2300,998.6400,1005.2000,93323.545
WIGTECH,20200817,14770.0400,14909.8300,14713.4600,14897.5600,0.000
