ALIOR,0,20230315,103126,38.2300,38.2300,38.2200,38.2200,493,0
ALIOR,0,20230315,103319,38.2300,38.2300,38.2300,38.2300,55,0
ALIOR,0,20230315,103333,38.4100,38.4100,38.4100,38.4100,150,0
ALIOR,0,20230315,103340,38.4500,38.4500,38.4500,38.4500,298,0
ALIOR,0,20230315,103846,38.2600,38.2600,38.2600,38.2600,532,0
ALIOR,0,20230315,104010,38.2500,38.2500,38.2500,38.2500,308,0
ALIOR,0,20230315,104056,38.2000,38.2000,38.2000,38.2000,583,0
ALIOR,0,20230315,104059,38.2000,38.2000,38.2000,38.2000,40,0
ALIOR,0,20230315,104122,38.0800,38.0800,38.0800,38.0800,200,0
ALIOR,0,20230315,104226,38.0600,38.0600,38.0600,38.0600,100,0
ALIOR,0,20230315,104338,38.0600,38.0600,38.0000,38.0000,1000,0
ALIOR,0,20230315,104430,38.0000,38.0000,38.0000,38.0000,287,0
ALIOR,0,20230315,104506,38.0300,38.0600,38.0300,38.0600,641,0
ALIOR,0,20230315,104542,38.0300,38.0300,38.0300,38.0300,400,0
ALIOR,0,20230315,104544,38.0100,38.0100,38.0100,38.0100,83,0
ALIOR,0,20230315,104548,38.0100,38.0100,38.0000,38.0000,351,0
ALIOR,0,20230315,104549,38.0000,38.0000,37.9600,37.9600,1641,0
ALIOR,0,20230315,104551,37.9600,37.9600,37.9600,37.9600,304,0
ALIOR,0,20230315,104629,38.0000,38.0200,38.0000,38.0200,688,0
ALIOR,0,20230315,104726,38.0400,38.0400,38.0400,38.0400,158,0
ALIOR,0,20230315,105027,38.0800,38.1300,38.0600,38.0600,1506,0
ALIOR,0,20230315,105225,38.0100,38.0100,38.0100,38.0100,55,0
ALIOR,0,20230315,105456,38.2900,38.2900,38.2900,38.2900,30,0
ALIOR,0,20230315,105524,38.0800,38.0800,38.0700,38.0700,213,0
ALIOR,0,20230315,105542,38.0200,38.0200,38.0000,38.0000,925,0
ALIOR,0,20230315,105556,37.9500,37.9500,37.9400,37.9400,110,0
ALIOR,0,20230315,105735,37.9900,38.0000,37.9900,38.0000,461,0
ALIOR,0,20230315,105804,37.9500,37.9500,37.9400,37.9400,146,0
ALIOR,0,20230315,105805,37.8500,37.8500,37.8500,37.8500,203,0
ALIOR,0,20230315,105849,37.8500,37.8500,37.8000,37.8000,13,0
ALIOR,0,20230315,105900,37.8500,37.8500,37.8500,37.8500,30,0
ALIOR,0,20230315,105901,37.8800,37.8800,37.8800,37.8800,214,0
ALIOR,0,20230315,105943,37.9200,37.9200,37.9200,37.9200,200,0
ALIOR,0,20230315,110025,37.8300,37.8300,37.8300,37.8300,289,0
ALIOR,0,20230315,110042,37.9100,37.9100,37.9100,37.9100,216,0
ALIOR,0,20230315,110102,37.9100,37.9100,37.9100,37.9100,100,0
ALIOR,0,20230315,110121,37.9100,37.9400,37.9100,37.9400,420,0
ALIOR,0,20230315,110201,37.8400,37.8400,37.8400,37.8400,20,0
ALIOR,0,20230315,110345,37.8400,37.8400,37.8400,37.8400,49,0
ALIOR,0,20230315,110615,37.8700,37.8700,37.8400,37.8700,1129,0
ALIOR,0,20230315,110633,37.8800,37.8800,37.8800,37.8800,200,0
ALIOR,0,20230315,110713,37.8100,37.8100,37.8000,37.8000,200,0
ALIOR,0,20230315,110723,37.8000,37.8000,37.7600,37.7600,2283,0
ALIOR,0,20230315,110746,37.7600,37.7600,37.7600,37.7600,50,0
ALIOR,0,20230315,110753,37.7900,37.8200,37.7900,37.8200,810,0
ALIOR,0,20230315,110759,37.7600,37.7600,37.7600,37.7600,150,0
ALIOR,0,20230315,110819,37.7600,37.7600,37.7600,37.7600,144,0
ALIOR,0,20230315,110901,37.7500,37.7500,37.7000,37.7000,343,0
ALIOR,0,20230315,110927,37.7600,37.7600,37.7600,37.7600,40,0
ALIOR,0,20230315,111000,37.8000,37.8000,37.8000,37.8000,234,0
ALIOR,0,20230315,111103,37.7000,37.7000,37.7000,37.7000,31,0
ALIOR,0,20230315,111111,37.6800,37.6800,37.6000,37.6000,635,0
ALIOR,0,20230315,111120,37.6000,37.6000,37.6000,37.6000,11,0
ALIOR,0,20230315,111122,37.6100,37.6200,37.6100,37.6200,639,0
ALIOR,0,20230315,111126,37.6500,37.6500,37.6500,37.6500,223,0
ALIOR,0,20230315,111217,37.6900,37.7000,37.6900,37.7000,628,0
ALIOR,0,20230315,111229,37.7000,37.7000,37.7000,37.7000,172,0
ALIOR,0,20230315,111236,37.6200,37.6200,37.6100,37.6100,696,0
ALIOR,0,20230315,111255,37.6000,37.6000,37.6000,37.6000,1216,0
ALIOR,0,20230315,111350,37.6000,37.6000,37.6000,37.6000,80,0
ALIOR,0,20230315,111418,37.7000,37.7300,37.7000,37.7300,34,0
ALIOR,0,20230315,111420,37.6000,37.6000,37.5700,37.5700,300,0
ALIOR,0,20230315,111458,37.5600,37.5600,37.5500,37.5500,322,0
ALIOR,0,20230315,111513,37.5600,37.5600,37.5600,37.5600,500,0
ALIOR,0,20230315,111601,37.5500,37.5500,37.5500,37.5500,21,0
ALIOR,0,20230315,111627,37.5500,37.5500,37.5500,37.5500,410,0
ALIOR,0,20230315,111630,37.5500,37.5500,37.5500,37.5500,291,0
ALIOR,0,20230315,111641,37.5700,37.6000,37.5700,37.6000,930,0
ALIOR,0,20230315,111644,37.5500,37.5500,37.5500,37.5500,135,0
ALIOR,0,20230315,111701,37.5500,37.6500,37.4800,37.6500,5736,0
ALIOR,0,20230315,111703,37.5000,37.5000,37.5000,37.5000,76,0
ALIOR,0,20230315,111710,37.5000,37.5000,37.5000,37.5000,1618,0
ALIOR,0,20230315,111713,37.4800,37.4800,37.4800,37.4800,292,0
ALIOR,0,20230315,111728,37.4700,37.4700,37.4500,37.4500,2700,0
ALIOR,0,20230315,111733,37.4500,37.4500,37.4500,37.4500,700,0
ALIOR,0,20230315,111739,37.4500,37.4500,37.4500,37.4500,1,0
ALIOR,0,20230315,111744,37.4500,37.4500,37.4500,37.4500,937,0
ALIOR,0,20230315,111757,37.4500,37.4500,37.4500,37.4500,264,0
ALIOR,0,20230315,111821,37.4500,37.4500,37.4500,37.4500,99,0
ALIOR,0,20230315,111834,37.4300,37.4300,37.4300,37.4300,372,0
ALIOR,0,20230315,111839,37.4200,37.4200,37.4200,37.4200,261,0
ALIOR,0,20230315,111841,37.4200,37.4200,37.4200,37.4200,49,0
ALIOR,0,20230315,112015,37.4100,37.4100,37.4000,37.4000,863,0
ALIOR,0,20230315,112017,37.4000,37.4500,37.4000,37.4500,387,0
ALIOR,0,20230315,112021,37.4500,37.4500,37.4500,37.4500,100,0
ALIOR,0,20230315,112022,37.4500,37.4500,37.4500,37.4500,100,0
ALIOR,0,20230315,112024,37.4400,37.4400,37.4400,37.4400,100,0
ALIOR,0,20230315,112025,37.4400,37.4400,37.4400,37.4400,102,0
ALIOR,0,20230315,112028,37.4200,37.4200,37.4000,37.4000,479,0
ALIOR,0,20230315,112058,37.3400,37.3400,37.3000,37.3000,464,0
ALIOR,0,20230315,112059,37.3000,37.3000,37.3000,37.3000,26,0
ALIOR,0,20230315,112100,37.3000,37.3000,37.3000,37.3000,65,0
ALIOR,0,20230315,112104,37.3000,37.3900,37.3000,37.3900,30,0
ALIOR,0,20230315,112117,37.3900,37.4000,37.3900,37.4000,1102,0
ALIOR,0,20230315,112201,37.3800,37.4000,37.3800,37.4000,80,0
ALIOR,0,20230315,112218,37.4000,37.4000,37.4000,37.4000,546,0
ALIOR,0,20230315,112427,37.4000,37.4000,37.4000,37.4000,100,0
ALIOR,0,20230315,112505,37.3300,37.3300,37.3200,37.3200,779,0
ALIOR,0,20230315,112506,37.3100,37.3100,37.2900,37.2900,382,0
ALIOR,0,20230315,112509,37.2600,37.2600,37.2500,37.2500,361,0
ALIOR,0,20230315,112511,37.2500,37.2500,37.2500,37.2500,505,0
ALIOR,0,20230315,112513,37.2700,37.2700,37.2700,37.2700,170,0
ALIOR,0,20230315,112515,37.2400,37.2400,37.2000,37.2000,1547,0
ALIOR,0,20230315,112521,37.2000,37.2000,37.2000,37.2000,1303,0
ALIOR,0,20230315,112524,37.1500,37.2000,37.1200,37.1200,2070,0
ALIOR,0,20230315,112525,37.1200,37.1200,37.1200,37.1200,211,0
ALIOR,0,20230315,112526,37.1200,37.1200,37.1200,37.1200,319,0
ALIOR,0,20230315,112527,37.1200,37.1200,37.1200,37.1200,12,0
ALIOR,0,20230315,112528,37.1200,37.1200,37.1200,37.1200,54,0
ALIOR,0,20230315,112529,37.1200,37.1200,37.1200,37.1200,4,0
ALIOR,0,20230315,112553,37.1900,37.2300,37.1900,37.2300,1201,0
ALIOR,0,20230315,112605,37.2300,37.2700,37.2300,37.2700,635,0
ALIOR,0,20230315,112630,37.2700,37.2700,37.2700,37.2700,100,0
ALIOR,0,20230315,112631,37.2100,37.2100,37.2000,37.2100,314,0
ALIOR,0,20230315,112632,37.2100,37.2100,37.2100,37.2100,31,0
ALIOR,0,20230315,112633,37.2100,37.2100,37.2100,37.2100,26,0
ALIOR,0,20230315,112648,37.2000,37.2000,37.2000,37.2000,118,0
ALIOR,0,20230315,112655,37.1600,37.1600,37.1600,37.1600,118,0
ALIOR,0,20230315,112718,37.1600,37.1600,37.1600,37.1600,100,0
ALIOR,0,20230315,112737,37.1500,37.1600,37.1000,37.1600,803,0
ALIOR,0,20230315,112801,37.1400,37.1400,37.1400,37.1400,300,0
ALIOR,0,20230315,112808,37.1400,37.1400,37.1400,37.1400,360,0
ALIOR,0,20230315,112824,37.1100,37.1100,37.1000,37.1100,464,0
ALIOR,0,20230315,112836,37.0600,37.0600,37.0300,37.0300,519,0
ALIOR,0,20230315,112837,37.0300,37.0300,37.0300,37.0300,67,0
ALIOR,0,20230315,112838,37.0300,37.0300,37.0300,37.0300,33,0
ALIOR,0,20230315,112839,37.0300,37.0300,37.0300,37.0300,11,0
ALIOR,0,20230315,112840,37.0300,37.0300,37.0300,37.0300,7,0
ALIOR,0,20230315,112841,37.0300,37.0300,37.0300,37.0300,2,0
ALIOR,0,20230315,112842,37.0300,37.0300,37.0300,37.0300,1,0
ALIOR,0,20230315,112843,37.0300,37.0300,37.0300,37.0300,1,0
ALIOR,0,20230315,112905,37.0300,37.0300,37.0200,37.0200,512,0
ALIOR,0,20230315,112906,37.0100,37.0100,37.0100,37.0100,103,0
ALIOR,0,20230315,112911,37.0000,37.0000,37.0000,37.0000,100,0
ALIOR,0,20230315,112912,37.0000,37.0000,37.0000,37.0000,205,0
ALIOR,0,20230315,112913,37.0000,37.0000,37.0000,37.0000,5,0
ALIOR,0,20230315,112914,37.0000,37.0000,37.0000,37.0000,27,0
ALIOR,0,20230315,112915,37.0000,37.0000,37.0000,37.0000,1,0
ALIOR,0,20230315,112917,37.0000,37.0000,37.0000,37.0000,135,0
ALIOR,0,20230315,112918,37.0000,37.0000,37.0000,37.0000,45,0
ALIOR,0,20230315,112925,37.0000,37.0000,37.0000,37.0000,100,0
ALIOR,0,20230315,112926,37.0000,37.0000,37.0000,37.0000,34,0
ALIOR,0,20230315,112932,37.0200,37.0200,37.0200,37.0200,204,0
ALIOR,0,20230315,112937,37.0100,37.0100,37.0100,37.0100,207,0
ALIOR,0,20230315,112941,37.0000,37.0000,37.0000,37.0000,616,0
ALIOR,0,20230315,112944,37.0000,37.0000,37.0000,37.0000,342,0
ALIOR,0,20230315,112947,36.9900,36.9900,36.9000,36.9000,68,0
ALIOR,0,20230315,112948,36.9100,36.9100,36.9100,36.9100,10,0
ALIOR,0,20230315,112950,36.9100,36.9100,36.9100,36.9100,69,0
ALIOR,0,20230315,112951,36.9100,36.9100,36.9100,36.9100,1,0
ALIOR,0,20230315,112952,36.9100,36.9100,36.9100,36.9100,22,0
ALIOR,0,20230315,112953,36.9100,36.9100,36.9100,36.9100,1,0
ALIOR,0,20230315,113009,37.0000,37.0000,37.0000,37.0000,6,0
ALIOR,0,20230315,113010,37.0000,37.0000,37.0000,37.0000,2,0
ALIOR,0,20230315,113034,37.0200,37.0300,37.0200,37.0300,655,0
ALIOR,0,20230315,113046,37.0300,37.0300,37.0300,37.0300,20,0
ALIOR,0,20230315,113049,37.0300,37.0300,37.0300,37.0300,15,0
ALIOR,0,20230315,113121,37.0300,37.0300,37.0300,37.0300,383,0
ALIOR,0,20230315,113122,37.0300,37.0300,37.0300,37.0300,67,0
ALIOR,0,20230315,113128,37.0500,37.0600,37.0500,37.0600,707,0
ALIOR,0,20230315,113134,37.0200,37.0200,36.9900,36.9900,2562,0
ALIOR,0,20230315,113153,36.9200,36.9200,36.9000,36.9000,2768,0
ALIOR,0,20230315,113155,37.0500,37.0500,37.0500,37.0500,100,0
ALIOR,0,20230315,113213,37.1000,37.1000,37.1000,37.1000,512,0
ALIOR,0,20230315,113253,37.1300,37.1500,37.1300,37.1500,512,0
ALIOR,0,20230315,113331,37.1800,37.1800,37.1800,37.1800,43,0
ALIOR,0,20230315,113350,37.1800,37.1800,37.1800,37.1800,216,0
ALIOR,0,20230315,113357,37.1800,37.1800,37.1800,37.1800,67,0
ALIOR,0,20230315,113358,37.2000,37.2000,37.2000,37.2000,213,0
ALIOR,0,20230315,113410,37.1600,37.1600,37.1600,37.1600,171,0
ALIOR,0,20230315,113416,37.1600,37.1600,37.1600,37.1600,34,0
ALIOR,0,20230315,113419,37.1600,37.1600,37.1600,37.1600,100,0
ALIOR,0,20230315,113420,37.1600,37.1600,37.1600,37.1600,33,0
ALIOR,0,20230315,113434,37.3000,37.3000,37.3000,37.3000,10,0
ALIOR,0,20230315,113436,37.3000,37.3000,37.3000,37.3000,100,0
ALIOR,0,20230315,113515,37.2000,37.2000,37.2000,37.2000,133,0
ALIOR,0,20230315,113516,37.2000,37.2000,37.2000,37.2000,16,0
ALIOR,0,20230315,113517,37.2000,37.2000,37.2000,37.2000,12,0
ALIOR,0,20230315,113518,37.2000,37.2000,37.2000,37.2000,1,0
ALIOR,0,20230315,113519,37.2900,37.2900,37.2900,37.2900,100,0
ALIOR,0,20230315,113520,37.2000,37.2000,37.2000,37.2000,331,0
ALIOR,0,20230315,113521,37.2100,37.2100,37.2100,37.2100,3,0
ALIOR,0,20230315,113522,37.2100,37.2100,37.2100,37.2100,92,0
ALIOR,0,20230315,113525,37.2000,37.2000,37.2000,37.2000,300,0
ALIOR,0,20230315,113526,37.2000,37.2000,37.2000,37.2000,34,0
ALIOR,0,20230315,113527,37.2000,37.2000,37.2000,37.2000,54,0
ALIOR,0,20230315,113557,37.2000,37.2000,37.2000,37.2000,50,0
ALIOR,0,20230315,113558,37.1800,37.1800,37.1800,37.1800,295,0
ALIOR,0,20230315,113702,37.1000,37.1000,37.0700,37.0700,600,0
ALIOR,0,20230315,113714,37.0500,37.0500,37.0500,37.0500,200,0
ALIOR,0,20230315,113748,37.0400,37.0400,37.0400,37.0400,40,0
ALIOR,0,20230315,113814,37.0100,37.0100,37.0000,37.0000,1450,0
ALIOR,0,20230315,113850,36.9400,36.9400,36.9400,36.9400,548,0
ALIOR,0,20230315,113852,36.9400,37.ATREM,0,20230315,090001,4.7800,4.7800,4.7800,4.7800,2,0
ATREM,0,20230315,094839,4.7000,4.7000,4.7000,4.7000,42,0
ATREM,0,20230315,102038,4.7800,4.7800,4.7800,4.7800,50,0
ATREM,0,20230315,115141,4.7000,4.7000,4.7000,4.7000,1,0
ATREM,0,20230315,132101,4.7000,4.7000,4.7000,4.7000,470,0
ATREM,0,20230315,134037,4.7600,4.7600,4.7600,4.7600,50,0
ATREM,0,20230315,140723,4.7000,4.7000,4.7000,4.7000,800,0
ATREM,0,20230315,140900,4.7000,4.7000,4.7000,4.7000,16,0
ATREM,0,20230315,143736,4.7200,4.7200,4.7200,4.7200,120,0
ATREM,0,20230315,150013,4.7000,4.7000,4.7000,4.7000,801,0
ATREM,0,20230315,150759,4.6300,4.6300,4.6300,4.6300,1,0
ATREM,0,20230315,150953,4.7400,4.7400,4.7400,4.7400,40,0
ATREM,0,20230315,153532,4.6400,4.6400,4.6400,4.6400,1,0
ATREM,0,20230315,155643,4.6400,4.6400,4.6300,4.6300,1290,0
BENEFIT,0,20230315,090001,1085.0000,1085.0000,1085.0000,1085.0000,4,0
BENEFIT,0,20230315,092647,1090.0000,1090.0000,1090.0000,1090.0000,10,0
BENEFIT,0,20230315,092711,1095.0000,1095.0000,1095.0000,1095.0000,9,0
BENEFIT,0,20230315,092909,1095.0000,1095.0000,1095.0000,1095.0000,10,0
BENEFIT,0,20230315,093452,1095.0000,1095.0000,1095.0000,1095.0000,10,0
BENEFIT,0,20230315,093620,1095.0000,1095.0000,1095.0000,1095.0000,4,0
BENEFIT,0,20230315,094908,1095.0000,1095.0000,1095.0000,1095.0000,4,0
BENEFIT,0,20230315,094910,1095.0000,1095.0000,1095.0000,1095.0000,1,0
BENEFIT,0,20230315,101526,1095.0000,1095.0000,1095.0000,1095.0000,2,0
BENEFIT,0,20230315,101527,1095.0000,1095.0000,1095.0000,1095.0000,1,0
BENEFIT,0,20230315,102338,1095.0000,1095.0000,1095.0000,1095.0000,1,0
BENEFIT,0,20230315,104100,1085.0000,1085.0000,1085.0000,1085.0000,3,0
BENEFIT,0,20230315,104112,1085.0000,1085.0000,1085.0000,1085.0000,1,0
BENEFIT,0,20230315,105009,1080.0000,1080.0000,1080.0000,1080.0000,19,0
BENEFIT,0,20230315,105737,1080.0000,1080.0000,1080.0000,1080.0000,5,0
BENEFIT,0,20230315,111110,1080.0000,1080.0000,1080.0000,1080.0000,59,0
BENEFIT,0,20230315,111111,1080.0000,1080.0000,1080.0000,1080.0000,9,0
BENEFIT,0,20230315,111112,1080.0000,1080.0000,1080.0000,1080.0000,5,0
BENEFIT,0,20230315,111113,1080.0000,1080.0000,1080.0000,1080.0000,1,0
BENEFIT,0,20230315,111114,1080.0000,1080.0000,1080.0000,1080.0000,2,0
BENEFIT,0,20230315,111237,1075.0000,107BIGCHEESE,0,20230315,090001,49.0000,49.0000,49.0000,49.0000,40,0
BIGCHEESE,0,20230315,090007,49.0000,49.0000,49.0000,49.0000,102,0
BIGCHEESE,0,20230315,090016,49.0000,49.0000,49.0000,49.0000,122,0
BIGCHEESE,0,20230315,091017,49.0000,49.0000,49.0000,49.0000,50,0
BIGCHEESE,0,20230315,091306,49.0000,49.0000,49.0000,49.0000,10,0
BIGCHEESE,0,20230315,092343,49.0000,49.0000,49.0000,49.0000,20,0
BIGCHEESE,0,20230315,092352,49.0000,49.0000,49.0000,49.0000,15,0
BIGCHEESE,0,20230315,094011,49.0000,49.0000,49.0000,49.0000,33,0
BIGCHEESE,0,20230315,094051,48.8000,48.8000,48.8000,48.8000,11,0
BIGCHEESE,0,20230315,100435,48.5000,48.5000,48.5000,48.5000,50,0
BIGCHEESE,0,20230315,100807,48.5000,48.5000,48.5000,48.5000,10,0
BIGCHEESE,0,20230315,103947,48.3000,48.3000,48.3000,48.3000,271,0
BIGCHEESE,0,20230315,104806,48.5000,48.5000,48.5000,48.5000,19,0
BIGCHEESE,0,20230315,104841,48.5000,48.5000,48.5000,48.5000,19,0
BIGCHEESE,0,20230315,105444,48.5000,48.8000,48.5000,48.8000,152,0
BIGCHEESE,0,20230315,112634,48.3000,48.3000,48.3000,48.3000,53,0
BIGCHEESE,0,20230315,113357,48.2000,48.2000,48.2000,48.2000,22,0
BIGCHEESE,0,20230315,115150,48.2000,48.2000,48.2000,48.2000,78,0
BIGCHEESE,0,20230315,115258,48.2000,48.8000,48.2000,48.8000,25,0
BIGCHEESE,0,20230315,115536,48.1000,48.1000,48.1000,48.1000,200,0
BIGCHEESE,0,20230315,115749,48.1000,48.1000,48.1000,48.1000,97,0
BIGCHEESE,0,20230315,120009,48.0000,48.0000,48.0000,48.0000,98,0
BIGCHEESE,0,20230315,120042,48.0000,48.0000,48.0000,48.0000,4,0
BIGCHEESE,0,20230315,120105,48.0000,48.0000,48.0000,48.0000,289,0
BIGCHEESE,0,20230315,120113,48.0000,48.0000,48.0000,48.0000,50,0
BIGCHEESE,0,20230315,120119,48.0000,48.0000,48.0000,48.0000,237,0
BIGCHEESE,0,20230315,120217,48.0000,48.1000,48.0000,48.1000,25,0
BIGCHEESE,0,20230315,122627,47.6000,47.6000,47.6000,47.6000,200,0
BIGCHEESE,0,20230315,123247,47.7000,47.7000,47.7000,47.7000,12,0
BIGCHEESE,0,20230315,123314,47.6000,47.6000,47.6000,47.6000,62,0
BIGCHEESE,0,20230315,123354,47.6000,47.6000,47.6000,47.6000,40,0
BIGCHEESE,0,20230315,123420,47.7000,47.7000,47.7000,47.7000,50,0
BIGCHEESE,0,20230315,123709,47.7000,47.7000,47.7000,47.7000,25,0
BIGCHEESE,0,20230315,123819,47.6000,47.6000,47.6000,47.6000,11,0
BIGCHEESE,0,20230315,124753,47.7000,47.7000,47.7000,47.7000,22,0
BIGCHEESE,0,20230315,130121,47.6000,47.6000,47.6000,47.6000,250,0
BIGCHEESE,0,20230315,130420,47.7000,47.7000,47.7000,47.7000,60,0
BIGCHEESE,0,20230315,130945,47.7000,47.7000,47.7000,47.7000,40,0
BIGCHEESE,0,20230315,131025,48.0000,48.0000,48.0000,48.0000,20,0
BIGCHEESE,0,20230315,131049,47.6000,47.6000,47.6000,47.6000,177,0
BIGCHEESE,0,20230315,131146,47.5000,47.5000,47.5000,47.5000,58,0
BIGCHEESE,0,20230315,131440,48.0000,48.0000,48.0000,48.0000,100,0
BIGCHEESE,0,20230315,131447,48.0000,48.0000,48.0000,48.0000,45,0
BIGCHEESE,0,20230315,131448,47.5000,47.5000,47.5000,47.5000,26,0
BIGCHEESE,0,20230315,131503,48.1000,48.1000,48.1000,48.1000,55,0
BIGCHEESE,0,20230315,132904,48.1000,48.1000,48.1000,48.1000,5,0
BIGCHEESE,0,20230315,140432,48.0000,48.0000,48.0000,48.0000,8,0
BIGCHEESE,0,20230315,143032,47.9000,48.0000,47.9000,48.0000,259,0
BIGCHEESE,0,20230315,152614,47.7000,47.7000,47.7000,47.7000,35,0
BIGCHEESE,0,20230315,161255,48.0000,48.0000,48.0000,48.0000,2,0
BIGCHEESE,0,20230315,161424,47.7000,47.7000,47.7000,47.7000,15,0
BIGCHEESE,0,20230315,161601,48.0000,48.0000,48.0000,48.0000,1,0
